date,region,caserate
2022-03-22,"District Wide","9.0917142181147153"
2022-03-23,"Achievement Network Community of Schools","6.0007200864103689"
2022-03-23,"Bell/Cudahy/Maywood Community of Schools","4.04122044857547"
2022-03-23,"Boyle Heights Community of Schools","9.4072639756665435"
2022-03-23,"Canoga Park/Chatsworth Community of Schools","13.781318045257848"
2022-03-23,"Carson Community of Schools","7.223215414341694"
2022-03-23,"Cleveland Community of Schools","6.3259109311740884"
2022-03-23,"Downtown Community of Schools","3.2769157668802125"
2022-03-23,"Eagle Rock/Highland Park Community of Schools","8.74118233232227"
2022-03-23,"East Los Angeles Community of Schools","4.0919599806313895"
2022-03-23,"Fairfax Community of Schools","30.967686820579633"
2022-03-23,"Fremont Community of Schools","2.9361246091284117"
2022-03-23,"Gardena Community of Schools","12.241400416207615"
2022-03-23,"Glassell Park/Los Feliz Community of Schools","7.7989432431905481"
2022-03-23,"H.E.E.T. (C/D) Community of Schools","5.6839712012125805"
2022-03-23,"H.E.E.T. (W) Community of Schools","1.9835759907962074"
2022-03-23,"Hamilton Community of Schools","5.8958787807322679"
2022-03-23,"Harbor City/Lomita Community of Schools","6.30771559771913"
2022-03-23,"Historic Central Avenue Community of Schools","10.540133955520634"
2022-03-23,"Hollywood Community of Schools","5.6431816258006267"
2022-03-23,"Huntington Park/Vernon Community of Schools","11.64469700498393"
2022-03-23,"Kennedy/NAHS/VAAS Community of Schools","10.622401937526112"
2022-03-23,"Kreatwn/PcoUnion Community of Schools","6.4871878040869282"
2022-03-23,"LA Mid-City Community of Schools",8.8660342228921
2022-03-23,"Lincoln Heights/El Sereno Community of Schools","7.5640104383344049"
2022-03-23,"MacArthur Park Community of Schools","5.1919732094182391"
2022-03-23,"Manual Arts/Vermont Square Community of Schools","4.8813347521746353"
2022-03-23,"Monroe Community of Schools","11.94600406164138"
2022-03-23,"North Hollywood/Valley Village Community of Schools","5.6442964384489471"
2022-03-23,"Panorama City Community of Schools","4.2660902704701229"
2022-03-23,"Reseda Community of Schools","9.84789478867313"
2022-03-23,"Rivera Community of Schools","4.5522484313710612"
2022-03-23,"San Fernando Valley/Sylmar Community of Schools","8.65313892614546"
2022-03-23,"San Pedro Community of Schools","10.30963263342383"
2022-03-23,"South Gate Community of Schools","7.3432671419392346"
2022-03-23,"South Mid-City Community of Schools","4.329879052045146"
2022-03-23,"Sun Valley Community of Schools","3.7379544418112629"
2022-03-23,"Sunland/Tujunga Community of Schools","4.9767337696269944"
2022-03-23,"Taft Community of Schools","9.25932520886901"
2022-03-23,"Van Nuys/Valley Glen Community of Schools","8.2172644726570532"
2022-03-23,"Venice Community of Schools","10.175010175010174"
2022-03-23,"West LA Community of Schools","19.849540483137815"
2022-03-23,"Westchester Community of Schools","17.543859649122805"
2022-03-23,"Wilmington Community of Schools","7.9007663743383105"
2022-03-23,"District Wide","8.2557097001594677"
2022-03-24,"Achievement Network Community of Schools","6.0007200864103689"
2022-03-24,"Bell/Cudahy/Maywood Community of Schools","3.3676837071462247"
2022-03-24,"Boyle Heights Community of Schools","5.4875706524721508"
2022-03-24,"Canoga Park/Chatsworth Community of Schools","10.335988533943388"
2022-03-24,"Carson Community of Schools","6.3203134875489821"
2022-03-24,"Cleveland Community of Schools","6.3259109311740884"
2022-03-24,"Downtown Community of Schools","2.4576868251601591"
2022-03-24,"Eagle Rock/Highland Park Community of Schools","6.1188276326255888"
2022-03-24,"East Los Angeles Community of Schools","2.0459799903156948"
2022-03-24,"Fairfax Community of Schools","24.560579202528675"
2022-03-24,"Fremont Community of Schools","2.9361246091284117"
2022-03-24,"Gardena Community of Schools","12.241400416207615"
2022-03-24,"Glassell Park/Los Feliz Community of Schools","7.7989432431905481"
2022-03-24,"H.E.E.T. (C/D) Community of Schools","3.78931413414172"
2022-03-24,"Hamilton Community of Schools","4.7167030245858141"
2022-03-24,"Harbor City/Lomita Community of Schools","6.30771559771913"
2022-03-24,"Historic Central Avenue Community of Schools","9.5819399595642132"
2022-03-24,"Hollywood Community of Schools","5.6431816258006267"
2022-03-24,"Huntington Park/Vernon Community of Schools","7.7631313366559533"
2022-03-24,"Kennedy/NAHS/VAAS Community of Schools","9.2060816791892979"
2022-03-24,"Kreatwn/PcoUnion Community of Schools","3.7069644594782445"
2022-03-24,"LA Mid-City Community of Schools","7.5994579053360862"
2022-03-24,"Lincoln Heights/El Sereno Community of Schools","7.0237239784533756"
2022-03-24,"MacArthur Park Community of Schools","5.1919732094182391"
2022-03-24,"Manual Arts/Vermont Square Community of Schools","3.9050678017397078"
2022-03-24,"Monroe Community of Schools","10.23943205283547"
2022-03-24,"North Hollywood/Valley Village Community of Schools","4.8379683758133831"
2022-03-24,"Panorama City Community of Schools","4.2660902704701229"
2022-03-24,"Reseda Community of Schools","8.9526316260664824"
2022-03-24,"Rivera Community of Schools","3.0348322875807079"
2022-03-24,"San Fernando Valley/Sylmar Community of Schools","8.0350575742779267"
2022-03-24,"San Pedro Community of Schools","9.45049658063851"
2022-03-24,"South Gate Community of Schools","6.1193892849493619"
2022-03-24,"South Mid-City Community of Schools","2.8865860346967644"
2022-03-24,"Sun Valley Community of Schools","2.9903635534490105"
2022-03-24,"Sunland/Tujunga Community of Schools","4.9767337696269944"
2022-03-24,"Taft Community of Schools","8.5470694235713918"
2022-03-24,"Van Nuys/Valley Glen Community of Schools","7.630317010324406"
2022-03-24,"Venice Community of Schools","7.1225071225071224"
2022-03-24,"West LA Community of Schools","9.9247702415689076"
2022-03-24,"Westchester Community of Schools","15.037593984962404"
2022-03-24,"Wilmington Community of Schools","6.7720854637185521"
2022-03-24,"District Wide","6.7371724237052657"
2022-03-25,"Achievement Network Community of Schools","6.0007200864103689"
2022-03-25,"Bell/Cudahy/Maywood Community of Schools","3.3676837071462247"
2022-03-25,"Boyle Heights Community of Schools","5.4875706524721508"
2022-03-25,"Canoga Park/Chatsworth Community of Schools","9.6469226316804946"
2022-03-25,"Carson Community of Schools","5.41741156075627"
2022-03-25,"Cleveland Community of Schools","5.4222093695777911"
2022-03-25,"Downtown Community of Schools","2.4576868251601591"
2022-03-25,"Eagle Rock/Highland Park Community of Schools","6.1188276326255888"
2022-03-25,"East Los Angeles Community of Schools","2.0459799903156948"
2022-03-25,"Fairfax Community of Schools","21.357025393503193"
2022-03-25,"Fremont Community of Schools","2.9361246091284117"
2022-03-25,"Gardena Community of Schools","12.241400416207615"
2022-03-25,"Glassell Park/Los Feliz Community of Schools","6.8240753377917285"
2022-03-25,"H.E.E.T. (C/D) Community of Schools","3.78931413414172"
2022-03-25,"Hamilton Community of Schools","3.5375272684393608"
2022-03-25,"Harbor City/Lomita Community of Schools","6.30771559771913"
2022-03-25,"Historic Central Avenue Community of Schools","9.5819399595642132"
2022-03-25,"Hollywood Community of Schools","5.6431816258006267"
2022-03-25,"Huntington Park/Vernon Community of Schools","6.9868182029903583"
2022-03-25,"Kennedy/NAHS/VAAS Community of Schools","8.4979215500208909"
2022-03-25,"Kreatwn/PcoUnion Community of Schools","3.7069644594782445"
2022-03-25,"LA Mid-City Community of Schools","7.5994579053360862"
2022-03-25,"Lincoln Heights/El Sereno Community of Schools","7.0237239784533756"
2022-03-25,"MacArthur Park Community of Schools","5.1919732094182391"
2022-03-25,"Manual Arts/Vermont Square Community of Schools","3.9050678017397078"
2022-03-25,"Monroe Community of Schools","10.23943205283547"
2022-03-25,"North Hollywood/Valley Village Community of Schools","4.8379683758133831"
2022-03-25,"Panorama City Community of Schools","4.2660902704701229"
2022-03-25,"Reseda Community of Schools","8.0573684634598344"
2022-03-25,"Rivera Community of Schools","3.0348322875807079"
2022-03-25,"San Fernando Valley/Sylmar Community of Schools","8.0350575742779267"
2022-03-25,"San Pedro Community of Schools","8.59136052785319"
2022-03-25,"South Gate Community of Schools","5.5074503564544264"
2022-03-25,"South Mid-City Community of Schools","2.8865860346967644"
2022-03-25,"Sun Valley Community of Schools","2.9903635534490105"
2022-03-25,"Sunland/Tujunga Community of Schools","4.9767337696269944"
2022-03-25,"Taft Community of Schools","7.8348136382737774"
2022-03-25,"Van Nuys/Valley Glen Community of Schools","5.8694746233264663"
2022-03-25,"Venice Community of Schools","5.0875050875050869"
2022-03-25,"West LA Community of Schools","9.9247702415689076"
2022-03-25,"Westchester Community of Schools","12.531328320802006"
2022-03-25,"Wilmington Community of Schools","6.7720854637185521"
2022-03-25,"District Wide","6.3094154444223909"
2022-03-26,"Achievement Network Community of Schools","6.0007200864103689"
2022-03-26,"Bell/Cudahy/Maywood Community of Schools","3.3676837071462247"
2022-03-26,"Boyle Heights Community of Schools","5.4875706524721508"
2022-03-26,"Canoga Park/Chatsworth Community of Schools","9.6469226316804946"
2022-03-26,"Carson Community of Schools","5.41741156075627"
2022-03-26,"Cleveland Community of Schools","4.518507807981492"
2022-03-26,"Downtown Community of Schools","2.4576868251601591"
2022-03-26,"Eagle Rock/Highland Park Community of Schools","6.1188276326255888"
2022-03-26,"East Los Angeles Community of Schools","2.0459799903156948"
2022-03-26,"Fairfax Community of Schools","17.085620314802554"
2022-03-26,"Fremont Community of Schools","2.9361246091284117"
2022-03-26,"Gardena Community of Schools","12.241400416207615"
2022-03-26,"Glassell Park/Los Feliz Community of Schools","5.8492074323929106"
2022-03-26,"H.E.E.T. (C/D) Community of Schools","3.78931413414172"
2022-03-26,"Hamilton Community of Schools","2.3583515122929071"
2022-03-26,"Harbor City/Lomita Community of Schools","6.30771559771913"
2022-03-26,"Historic Central Avenue Community of Schools","9.5819399595642132"
2022-03-26,"Hollywood Community of Schools","3.762121083867084"
2022-03-26,"Huntington Park/Vernon Community of Schools","6.9868182029903583"
2022-03-26,"Kennedy/NAHS/VAAS Community of Schools","8.4979215500208909"
2022-03-26,"Kreatwn/PcoUnion Community of Schools","3.7069644594782445"
2022-03-26,"LA Mid-City Community of Schools","7.5994579053360862"
2022-03-26,"Lincoln Heights/El Sereno Community of Schools","6.4834375185723472"
2022-03-26,"MacArthur Park Community of Schools","5.1919732094182391"
2022-03-26,"Manual Arts/Vermont Square Community of Schools","3.9050678017397078"
2022-03-26,"Monroe Community of Schools","10.23943205283547"
2022-03-26,"North Hollywood/Valley Village Community of Schools","4.8379683758133831"
2022-03-26,"Panorama City Community of Schools","4.2660902704701229"
2022-03-26,"Reseda Community of Schools","8.0573684634598344"
2022-03-26,"Rivera Community of Schools","3.0348322875807079"
2022-03-26,"San Fernando Valley/Sylmar Community of Schools","7.4169762224103932"
2022-03-26,"San Pedro Community of Schools","8.59136052785319"
2022-03-26,"South Gate Community of Schools","5.5074503564544264"
2022-03-26,"South Mid-City Community of Schools","2.8865860346967644"
2022-03-26,"Sun Valley Community of Schools","2.9903635534490105"
2022-03-26,"Sunland/Tujunga Community of Schools","4.9767337696269944"
2022-03-26,"Taft Community of Schools","6.4103020676785443"
2022-03-26,"Van Nuys/Valley Glen Community of Schools","5.8694746233264663"
2022-03-26,"Venice Community of Schools","5.0875050875050869"
2022-03-26,"West LA Community of Schools","8.9322932174120169"
2022-03-26,"Westchester Community of Schools","10.025062656641605"
2022-03-26,"Wilmington Community of Schools","6.7720854637185521"
2022-03-26,"District Wide","5.9885977099602359"
2022-03-27,"Achievement Network Community of Schools","4.0492387431162937"
2022-03-27,"Bell/Cudahy/Maywood Community of Schools","4.0874718986306968"
2022-03-27,"Boyle Heights Community of Schools","11.904100565841579"
2022-03-27,"Canoga Park/Chatsworth Community of Schools","12.538049497433182"
2022-03-27,"Carson Community of Schools","11.850069277328084"
2022-03-27,"Cleveland Community of Schools","5.50191191439025"
2022-03-27,"Downtown Community of Schools","8.287338604080686"
2022-03-27,"Eagle Rock/Highland Park Community of Schools","9.7398572668189622"
2022-03-27,"East Los Angeles Community of Schools","6.8963139202096482"
2022-03-27,"Fairfax Community of Schools","30.286969031574163"
2022-03-27,"Fremont Community of Schools","4.4550044550044552"
2022-03-27,"Gardena Community of Schools","12.395902590743642"
2022-03-27,"Glassell Park/Los Feliz Community of Schools","7.8850361726034421"
2022-03-27,"H.E.E.T. (C/D) Community of Schools","11.488310643919812"
2022-03-27,"Hamilton Community of Schools","10.70982328791575"
2022-03-27,"Harbor City/Lomita Community of Schools","7.65579543714592"
2022-03-27,"Historic Central Avenue Community of Schools","6.7962484708440938"
2022-03-27,"Hollywood Community of Schools","12.358706708876403"
2022-03-27,"Huntington Park/Vernon Community of Schools","3.9220608076307615"
2022-03-27,"Kennedy/NAHS/VAAS Community of Schools","10.03814495081309"
2022-03-27,"Kreatwn/PcoUnion Community of Schools","10.324082329863815"
2022-03-27,"LA Mid-City Community of Schools","7.710199308652129"
2022-03-27,"Lincoln Heights/El Sereno Community of Schools","6.0042357153773933"
2022-03-27,"MacArthur Park Community of Schools","6.5766109408499611"
2022-03-27,"Manual Arts/Vermont Square Community of Schools","5.9182687091269566"
2022-03-27,"Monroe Community of Schools","8.66904198417033"
2022-03-27,"North Hollywood/Valley Village Community of Schools","6.5209240149329162"
2022-03-27,"Panorama City Community of Schools","4.3456847350580876"
2022-03-27,"Reseda Community of Schools","6.3524329818320409"
2022-03-27,"Rivera Community of Schools","3.8361209145312261"
2022-03-27,"San Fernando Valley/Sylmar Community of Schools","7.4938176004796038"
2022-03-27,"San Pedro Community of Schools","6.1109753116597414"
2022-03-27,"South Gate Community of Schools","6.172534689644956"
2022-03-27,"South Mid-City Community of Schools","5.849407016363716"
2022-03-27,"Sun Valley Community of Schools","4.5358673712380648"
2022-03-27,"Sunland/Tujunga Community of Schools","7.5572461395067645"
2022-03-27,"Taft Community of Schools","10.785469815065143"
2022-03-27,"Van Nuys/Valley Glen Community of Schools","5.9556069061217682"
2022-03-27,"Venice Community of Schools","18.480872297172425"
2022-03-27,"West LA Community of Schools","11.98214660156367"
2022-03-27,"Westchester Community of Schools","7.5826508947528053"
